81;United Kingdom;Oatmeal Raisin;2072;10360.0;4558.0;5802.0;December;Tuesday;1/12/2020
82;United Kingdom;Fortune Cookie;2072;2072.0;414.0;1658.0;December;Tuesday;1/12/2020
83;United Kingdom;Fortune Cookie;1287;1287.0;257.0;1030.0;December;Tuesday;1/12/2020
84;United Kingdom;Snickerdoodle;2155;8620.0;3232.0;5388.0;December;Tuesday;1/12/2020
85;United Kingdom;White Chocolate Macadamia Nut;853;5118.0;2346.0;2772.0;December;Tuesday;1/12/2020
86;United Kingdom;White Chocolate Macadamia Nut;1055;6330.0;2901.0;3429.0;December;Tuesday;1/12/2020
87;United Kingdom;Sugar;293;879.0;366.0;513.0;December;Tuesday;1/12/2020
88;United Kingdom;White Chocolate Macadamia Nut;1055;6330.0;2901.0;3429.0;December;Tuesday;1/12/2020
89;United Kingdom;Snickerdoodle;2487;9948.0;3730.0;6218.0;December;Tuesday;1/12/2020
90;United Kingdom;Sugar;2487;7461.0;3109.0;4352.0;December;Tuesday;1/12/2020
91;United Kingdom;Sugar;293;879.0;366.0;513.0;December;Tuesday;1/12/2020
92;Philippines;Sugar;1531;4593.0;1914.0;2679.0;December;Tuesday;1/12/2020
93;Philippines;White Chocolate Macadamia Nut;1250;7500.0;3438.0;4062.0;December;Tuesday;1/12/2020
94;United States;Snickerdoodle;274;1096.0;411.0;685.0;December;Tuesday;1/12/2020
95;Philippines;Sugar;280;840.0;350.0;490.0;December;Tuesday;1/12/2020
96;Philippines;White Chocolate Macadamia Nut;1013;6078.0;2786.0;3292.0;December;Tuesday;1/12/2020
97;United States;Fortune Cookie;2797;2797.0;559.0;2238.0;December;Tuesday;1/12/2020
98;United States;Oatmeal Raisin;615;3075.0;1353.0;1722.0;December;Tuesday;1/12/2020
99;United States;Oatmeal Raisin;1372;6860.0;3018.0;3842.0;December;Tuesday;1/12/2020
100;Philippines;Sugar;1531;4593.0;1914.0;2679.0;December;Tuesday;1/12/2020
101;Philippines;Oatmeal Raisin;1250;6250.0;2750.0;3500.0;December;Tuesday;1/12/2020
102;Philippines;Fortune Cookie;711;711.0;142.0;569.0;December;Tuesday;1/12/2020
103;Philippines;Fortune Cookie;1706;1706.0;341.0;1365.0;December;Tuesday;1/12/2020
104;Philippines;Oatmeal Raisin;711;3555.0;1564.0;1991.0;December;Tuesday;1/12/2020
105;United States;Snickerdoodle;570;2280.0;855.0;1425.0;December;Tuesday;1/12/2020
106;Philippines;Snickerdoodle;280;1120.0;420.0;700.0;December;Tuesday;1/12/2020
107;Philippines;Snickerdoodle;1513;6052.0;2270.0;3782.0;December;Tuesday;1/12/2020
108;Philippines;Oatmeal Raisin;1250;6250.0;2750.0;3500.0;December;Tuesday;1/12/2020
109;Philippines;Fortune Cookie;711;711.0;142.0;569.0;December;Tuesday;1/12/2020
110;Philippines;Fortune Cookie;1706;1706.0;341.0;1365.0;December;Tuesday;1/12/2020
111;Philippines;Oatmeal Raisin;711;3555.0;1564.0;1991.0;December;Tuesday;1/12/2020
112;United States;Chocolate Chip;274;1370.0;548.0;822.0;December;Tuesday;1/12/2020
113;Philippines;Snickerdoodle;280;1120.0;420.0;700.0;December;Tuesday;1/12/2020
114;Philippines;Snickerdoodle;1513;6052.0;2270.0;3782.0;December;Tuesday;1/12/2020
115;United States;Chocolate Chip;2663;13315.0;5326.0;7989.0;December;Tuesday;1/12/2020
116;United States;Chocolate Chip;2797;13985.0;5594.0;8391.0;December;Tuesday;1/12/2020
117;United States;Chocolate Chip;914;4570.0;1828.0;2742.0;December;Tuesday;1/12/2020
118;United States;Fortune Cookie;615;615.0;123.0;492.0;December;Tuesday;1/12/2020
119;Philippines;Chocolate Chip;1513;7565.0;3026.0;4539.0;December;Tuesday;1/12/2020
120;Philippines;Chocolate Chip;1013;5065.0;2026.0;3039.0;December;Tuesday;1/12/2020
121;Philippines;Chocolate Chip;1531;7655.0;3062.0;4593.0;December;Tuesday;1/12/2020
122;Philippines;Chocolate Chip;1706;8530.0;3412.0;5118.0;December;Tuesday;1/12/2020
123;India;Chocolate Chip;1817;9085.0;3634.0;5451.0;December;Tuesday;1/12/2020
124;India;Sugar;2729;8187.0;3411.0;4776.0;December;Tuesday;1/12/2020
125;India;Sugar;1582;4746.0;1978.0;2768.0;December;Tuesday;1/12/2020
126;India;Snickerdoodle;2300;9200.0;3450.0;5750.0;December;Tuesday;1/12/2020
127;India;Chocolate Chip;2431;12155.0;4862.0;7293.0;December;Tuesday;1/12/2020
128;India;Chocolate Chip;2852;14260.0;5704.0;8556.0;December;Tuesday;1/12/2020
129;United States;White Chocolate Macadamia Nut;1372;8232.0;3773.0;4459.0;December;Tuesday;1/12/2020
130;India;Snickerdoodle;2852;11408.0;4278.0;7130.0;December;Tuesday;1/12/2020
131;India;Chocolate Chip;1916;9580.0;3832.0;5748.0;December;Tuesday;1/12/2020
132;United States;Sugar;570;1710.0;712.0;998.0;December;Tuesday;1/12/2020
133;India;Fortune Cookie;2300;2300.0;460.0;1840.0;December;Tuesday;1/12/2020
134;India;Chocolate Chip;2729;13645.0;5458.0;8187.0;December;Tuesday;1/12/2020
135;India;White Chocolate Macadamia Nut;1582;9492.0;4350.0;5142.0;December;Tuesday;1/12/2020
136;India;Sugar;1817;5451.0;2271.0;3180.0;December;Tuesday;1/12/2020
137;United States;White Chocolate Macadamia Nut;914;5484.0;2514.0;2970.0;December;Tuesday;1/12/2020
138;India;White Chocolate Macadamia Nut;2431;14586.0;6685.0;7901.0;December;Tuesday;1/12/2020
139;India;Oatmeal Raisin;1916;9580.0;4215.0;5365.0;December;Tuesday;1/12/2020
140;United States;Sugar;2663;7989.0;3329.0;4660.0;December;Tuesday;1/12/2020
141;United States;White Chocolate Macadamia Nut;547;3282.0;1504.0;1778.0;November;Sunday;1/11/2020
142;United Kingdom;Snickerdoodle;490;1960.0;735.0;1225.0;November;Sunday;1/11/2020
143;India;Fortune Cookie;2321;2321.0;464.0;1857.0;November;Sunday;1/11/2020
144;India;Snickerdoodle;2689;10756.0;4034.0;6722.0;November;Sunday;1/11/2020
145;United Kingdom;Snickerdoodle;490;1960.0;735.0;1225.0;November;Sunday;1/11/2020
146;Philippines;Fortune Cookie;2342;2342.0;468.0;1874.0;November;Sunday;1/11/2020
147;Philippines;Oatmeal Raisin;1520;7600.0;3344.0;4256.0;November;Sunday;1/11/2020
148;India;Oatmeal Raisin;1118;5590.0;2460.0;3130.0;November;Sunday;1/11/2020
149;India;Chocolate Chip;700;3500.0;1400.0;2100.0;November;Sunday;1/11/2020
150;Philippines;Chocolate Chip;357;1785.0;714.0;1071.0;November;Sunday;1/11/2020
151;United States;Sugar;2387;7161.0;2984.0;4177.0;November;Sunday;1/11/2020
152;Philippines;Snickerdoodle;1513;6052.0;2270.0;3782.0;November;Sunday;1/11/2020
153;United States;Sugar;2387;7161.0;2984.0;4177.0;November;Sunday;1/11/2020
154;Malaysia;Oatmeal Raisin;1694;8470.0;3727.0;4743.0;November;Sunday;1/11/2020
155;Malaysia;Sugar;877;2631.0;1096.0;1535.0;November;Sunday;1/11/2020
156;United States;Fortune Cookie;2723;2723.0;545.0;2178.0;November;Sunday;1/11/2020
157;United States;Snickerdoodle;2030;8120.0;3045.0;5075.0;November;Sunday;1/11/2020
158;Philippines;White Chocolate Macadamia Nut;2665;15990.0;7329.0;8661.0;November;Sunday;1/11/2020
159;Philippines;Fortune Cookie;2342;2342.0;468.0;1874.0;November;Sunday;1/11/2020
160;India;Snickerdoodle;2689;10756.0;4034.0;6722.0;November;Sunday;1/11/2020
161;United Kingdom;White Chocolate Macadamia Nut;639;3834.0;1757.0;2077.0;November;Sunday;1/11/2020
162;Malaysia;Sugar;877;2631.0;1096.0;1535.0;November;Sunday;1/11/2020
163;United Kingdom;White Chocolate Macadamia Nut;639;3834.0;1757.0;2077.0;November;Sunday;1/11/2020
164;Philippines;Sugar;552;1656.0;690.0;966.0;November;Sunday;1/11/2020
165;Philippines;Snickerdoodle;1513;6052.0;2270.0;3782.0;November;Sunday;1/11/2020
166;Malaysia;Chocolate Chip;2150;10750.0;4300.0;6450.0;November;Sunday;1/11/2020
167;Malaysia;Chocolate Chip;1197;5985.0;2394.0;3591.0;November;Sunday;1/11/2020
168;Malaysia;White Chocolate Macadamia Nut;1333;7998.0;3666.0;4332.0;November;Sunday;1/11/2020
169;United States;Fortune Cookie;2723;2723.0;545.0;2178.0;November;Sunday;1/11/2020
170;Malaysia;Fortune Cookie;690;690.0;138.0;552.0;November;Sunday;1/11/2020
171;Philippines;Chocolate Chip;1359;6795.0;2718.0;4077.0;November;Sunday;1/11/2020
172;Malaysia;Snickerdoodle;2791;11164.0;4186.0;6978.0;November;Sunday;1/11/2020
173;United Kingdom;Sugar;1744;5232.0;2180.0;3052.0;November;Sunday;1/11/2020
174;Malaysia;Snickerdoodle;2791;11164.0;4186.0;6978.0;November;Sunday;1/11/2020
175;India;Sugar;2529;7587.0;3161.0;4426.0;November;Sunday;1/11/2020
176;United States;Chocolate Chip;1177;5885.0;2354.0;3531.0;November;Sunday;1/11/2020
177;United Kingdom;Sugar;1744;5232.0;2180.0;3052.0;November;Sunday;1/11/2020
178;India;White Chocolate Macadamia Nut;1808;10848.0;4972.0;5876.0;November;Sunday;1/11/2020
179;India;White Chocolate Macadamia Nut;1808;10848.0;4972.0;5876.0;November;Sunday;1/11/2020
180;Philippines;Chocolate Chip;357;1785.0;714.0;1071.0;November;Sunday;1/11/2020
181;Malaysia;Oatmeal Raisin;1694;8470.0;3727.0;4743.0;November;Sunday;1/11/2020
182;Philippines;Oatmeal Raisin;1520;7600.0;3344.0;4256.0;November;Sunday;1/11/2020
183;Malaysia;White Chocolate Macadamia Nut;1333;7998.0;3666.0;4332.0;November;Sunday;1/11/2020
184;Malaysia;Chocolate Chip;2150;10750.0;4300.0;6450.0;November;Sunday;1/11/2020
185;Malaysia;Chocolate Chip;1197;5985.0;2394.0;3591.0;November;Sunday;1/11/2020
186;India;Chocolate Chip;1366;6830.0;2732.0;4098.0;November;Sunday;1/11/2020
187;United Kingdom;Chocolate Chip;1594;7970.0;3188.0;4782.0;November;Sunday;1/11/2020
188;United Kingdom;Chocolate Chip;1594;7970.0;3188.0;4782.0;November;Sunday;1/11/2020
189;United States;Oatmeal Raisin;1236;6180.0;2719.0;3461.0;November;Sunday;1/11/2020
190;India;Chocolate Chip;700;3500.0;1400.0;2100.0;November;Sunday;1/11/2020
191;United States;Chocolate Chip;1177;5885.0;2354.0;3531.0;November;Sunday;1/11/2020
192;United Kingdom;Oatmeal Raisin;941;4705.0;2070.0;2635.0;November;Sunday;1/11/2020
193;United States;Chocolate Chip;2905;14525.0;5810.0;8715.0;November;Sunday;1/11/2020
194;India;Sugar;2529;7587.0;3161.0;4426.0;November;Sunday;1/11/2020
195;Philippines;White Chocolate Macadamia Nut;2665;15990.0;7329.0;8661.0;November;Sunday;1/11/2020
196;United Kingdom;Chocolate Chip;1324;6620.0;2648.0;3972.0;November;Sunday;1/11/2020
197;Philippines;Sugar;552;1656.0;690.0;966.0;November;Sunday;1/11/2020
198;United Kingdom;Fortune Cookie;2342;2342.0;468.0;1874.0;November;Sunday;1/11/2020
199;India;Oatmeal Raisin;1118;5590.0;2460.0;3130.0;November;Sunday;1/11/2020
200;United Kingdom;Fortune Cookie;2342;2342.0;468.0;1874.0;November;Sunday;1/11/2020
201;United States;Snickerdoodle;2030;8120.0;3045.0;5075.0;November;Sunday;1/11/2020
202;United States;Oatmeal Raisin;1236;6180.0;2719.0;3461.0;November;Sunday;1/11/2020
203;Malaysia;Fortune Cookie;690;690.0;138.0;552.0;November;Sunday;1/11/2020
204;United Kingdom;Oatmeal Raisin;941;4705.0;2070.0;2635.0;November;Sunday;1/11/2020
205;United States;White Chocolate Macadamia Nut;547;3282.0;1504.0;1778.0;November;Sunday;1/11/2020
206;India;Fortune Cookie;2321;2321.0;464.0;1857.0;November;Sunday;1/11/2020
207;United Kingdom;Chocolate Chip;1324;6620.0;2648.0;3972.0;November;Sunday;1/11/2020
208;United States;Chocolate Chip;2905;14525.0;5810.0;8715.0;November;Sunday;1/11/2020
209;Philippines;Chocolate Chip;1359;6795.0;2718.0;4077.0;November;Sunday;1/11/2020
210;India;Chocolate Chip;1366;6830.0;2732.0;4098.0;November;Sunday;1/11/2020
211;United Kingdom;White Chocolate Macadamia Nut;2177;13062.0;5987.0;7075.0;October;Thursday;1/10/2020
212;Malaysia;White Chocolate Macadamia Nut;905;5430.0;2489.0;2941.0;October;Thursday;1/10/2020
213;United Kingdom;Chocolate Chip;2441;12205.0;4882.0;7323.0;October;Thursday;1/10/2020
214;Philippines;White Chocolate Macadamia Nut;2877;17262.0;7912.0;9350.0;October;Thursday;1/10/2020
215;Malaysia;Sugar;1397;4191.0;1746.0;2445.0;October;Thursday;1/10/2020
216;United Kingdom;Fortune Cookie;1976;1976.0;395.0;1581.0;October;Thursday;1/10/2020
217;United Kingdom;Sugar;2177;6531.0;2721.0;3810.0;October;Thursday;1/10/2020
218;United States;White Chocolate Macadamia Nut;861;5166.0;2368.0;2798.0;October;Thursday;1/10/2020
219;Malaysia;Snickerdoodle;2156;8624.0;3234.0;5390.0;October;Thursday;1/10/2020
220;United States;Fortune Cookie;1566;1566.0;313.0;1253.0;October;Thursday;1/10/2020
221;India;Snickerdoodle;1496;5984.0;2244.0;3740.0;October;Thursday;1/10/2020
222;United States;White Chocolate Macadamia Nut;986;5916.0;2712.0;3204.0;October;Thursday;1/10/2020
223;Malaysia;Fortune Cookie;546;546.0;109.0;437.0;October;Thursday;1/10/2020
224;Malaysia;Chocolate Chip;2031;10155.0;4062.0;6093.0;October;Thursday;1/10/2020
225;United States;White Chocolate Macadamia Nut;1566;9396.0;4306.0;5090.0;October;Thursday;1/10/2020
226;United Kingdom;Chocolate Chip;1393;6965.0;2786.0;4179.0;October;Thursday;1/10/2020
227;Philippines;Sugar;1175;3525.0;1469.0;2056.0;October;Thursday;1/10/2020
228;Malaysia;Fortune Cookie;2031;2031.0;406.0;1625.0;October;Thursday;1/10/2020
229;United Kingdom;White Chocolate Macadamia Nut;1976;11856.0;5434.0;6422.0;October;Thursday;1/10/2020
230;Malaysia;Chocolate Chip;2689;13445.0;5378.0;8067.0;October;Thursday;1/10/2020
231;United Kingdom;Chocolate Chip;1731;8655.0;3462.0;5193.0;October;Thursday;1/10/2020
232;Malaysia;Sugar;2689;8067.0;3361.0;4706.0;October;Thursday;1/10/2020
233;Philippines;Sugar;360;1080.0;450.0;630.0;October;Thursday;1/10/2020
234;United Kingdom;Sugar;1227;3681.0;1534.0;2147.0;October;Thursday;1/10/2020
235;United States;Chocolate Chip;1143;5715.0;2286.0;3429.0;October;Thursday;1/10/2020
236;Malaysia;Sugar;2689;8067.0;3361.0;4706.0;October;Thursday;1/10/2020
237;Philippines;White Chocolate Macadamia Nut;241;1446.0;663.0;783.0;October;Thursday;1/10/2020
238;United States;Chocolate Chip;2914;14570.0;5828.0;8742.0;October;Thursday;1/10/2020
239;United States;White Chocolate Macadamia Nut;986;5916.0;2712.0;3204.0;October;Thursday;1/10/2020
240;United States;Sugar;986;2958.0;1232.0;1726.0;October;Thursday;1/10/2020
241;United States;Sugar;1010;3030.0;1262.0;1768.0;October;Thursday;1/10/2020
242;Malaysia;Sugar;1397;4191.0;1746.0;2445.0;October;Thursday;1/10/2020
243;Malaysia;White Chocolate Macadamia Nut;410;2460.0;1128.0;1332.0;October;Thursday;1/10/2020
244;United Kingdom;Snickerdoodle;2181;8724.0;3272.0;5452.0;October;Thursday;1/10/2020
245;India;Sugar;1565;4695.0;1956.0;2739.0;October;Thursday;1/10/2020
246;United Kingdom;Oatmeal Raisin;1731;8655.0;3808.0;4847.0;October;Thursday;1/10/2020
247;India;Sugar;1496;4488.0;1870.0;2618.0;October;Thursday;1/10/2020
248;India;Chocolate Chip;1249;6245.0;2498.0;3747.0;October;Thursday;1/10/2020
249;Malaysia;Fortune Cookie;546;546.0;109.0;437.0;October;Thursday;1/10/2020
250;India;Chocolate Chip;1565;7825.0;3130.0;4695.0;October;Thursday;1/10/2020
251;Malaysia;White Chocolate Macadamia Nut;905;5430.0;2489.0;2941.0;October;Thursday;1/10/2020
252;Malaysia;Fortune Cookie;2031;2031.0;406.0;1625.0;October;Thursday;1/10/2020
253;Philippines;White Chocolate Macadamia Nut;472;2832.0;1298.0;1534.0;October;Thursday;1/10/2020
254;United Kingdom;Oatmeal Raisin;1393;6965.0;3065.0;3900.0;October;Thursday;1/10/2020
255;Malaysia;Snickerdoodle;1397;5588.0;2096.0;3492.0;October;Thursday;1/10/2020
256;Malaysia;Chocolate Chip;2156;10780.0;4312.0;6468.0;October;Thursday;1/10/2020
257;United States;Chocolate Chip;1143;5715.0;2286.0;3429.0;October;Thursday;1/10/2020
258;Malaysia;Snickerdoodle;1397;5588.0;2096.0;3492.0;October;Thursday;1/10/2020
259;United Kingdom;Chocolate Chip;1227;6135.0;2454.0;3681.0;October;Thursday;1/10/2020
260;United Kingdom;Fortune Cookie;2181;2181.0;436.0;1745.0;October;Thursday;1/10/2020
261;Malaysia;Oatmeal Raisin;546;2730.0;1201.0;1529.0;October;Thursday;1/10/2020
262;Malaysia;Oatmeal Raisin;410;2050.0;902.0;1148.0;October;Thursday;1/10/2020
263;Malaysia;Chocolate Chip;905;4525.0;1810.0;2715.0;October;Thursday;1/10/2020
264;Malaysia;Snickerdoodle;2156;8624.0;3234.0;5390.0;October;Thursday;1/10/2020
265;United States;White Chocolate Macadamia Nut;861;5166.0;2368.0;2798.0;October;Thursday;1/10/2020
266;United States;Chocolate Chip;1153;5765.0;2306.0;3459.0;October;Thursday;1/10/2020
267;United Kingdom;Snickerdoodle;2441;9764.0;3662.0;6102.0;October;Thursday;1/10/2020
268;United States;Chocolate Chip;861;4305.0;1722.0;2583.0;October;Thursday;1/10/2020
269;Malaysia;Oatmeal Raisin;546;2730.0;1201.0;1529.0;October;Thursday;1/10/2020
270;India;White Chocolate Macadamia Nut;2009;12054.0;5525.0;6529.0;October;Thursday;1/10/2020
271;Malaysia;Oatmeal Raisin;410;2050.0;902.0;1148.0;October;Thursday;1/10/2020
272;United States;Chocolate Chip;1153;5765.0;2306.0;3459.0;October;Thursday;1/10/2020
273;India;Fortune Cookie;1249;1249.0;250.0;999.0;October;Thursday;1/10/2020
274;Philippines;Snickerdoodle;1085;4340.0;1628.0;2712.0;October;Thursday;1/10/2020
275;India;Oatmeal Raisin;1269;6345.0;2792.0;3553.0;October;Thursday;1/10/2020
276;United States;Sugar;986;2958.0;1232.0;1726.0;October;Thursday;1/10/2020
277;India;Fortune Cookie;1249;1249.0;250.0;999.0;October;Thursday;1/10/2020
278;United Kingdom;Chocolate Chip;2441;12205.0;4882.0;7323.0;October;Thursday;1/10/2020
279;Philippines;Chocolate Chip;241;1205.0;482.0;723.0;October;Thursday;1/10/2020
280;Philippines;Sugar;2877;8631.0;3596.0;5035.0;October;Thursday;1/10/2020
281;India;Fortune Cookie;2734;2734.0;547.0;2187.0;October;Thursday;1/10/2020
282;United Kingdom;Chocolate Chip;1227;6135.0;2454.0;3681.0;October;Thursday;1/10/2020
283;India;Fortune Cookie;2734;2734.0;547.0;2187.0;October;Thursday;1/10/2020
284;India;Snickerdoodle;1295;5180.0;1942.0;3238.0;October;Thursday;1/10/2020
285;Philippines;Chocolate Chip;1175;5875.0;2350.0;3525.0;October;Thursday;1/10/2020
286;United Kingdom;Oatmeal Raisin;1731;8655.0;3808.0;4847.0;October;Thursday;1/10/2020
287;Philippines;Fortune Cookie;2021;2021.0;404.0;1617.0;October;Thursday;1/10/2020
288;Philippines;Oatmeal Raisin;472;2360.0;1038.0;1322.0;October;Thursday;1/10/2020
289;India;Chocolate Chip;1295;6475.0;2590.0;3885.0;October;Thursday;1/10/2020
290;Philippines;Snickerdoodle;2021;8084.0;3032.0;5052.0;October;Thursday;1/10/2020
291;United States;Oatmeal Raisin;1143;5715.0;2515.0;3200.0;October;Thursday;1/10/2020
